latent_dim,step_size,val_loss,test_error,anomaly_threshold,maha_dist_ratio_95,anomaly percent
64,16,0.013006981462240219,0.012840892188251019,0.04887045952005125,3.4518564322024297,2.420749279538905
64,8,0.01971813477575779,0.019299279898405075,0.08547665293127776,3.7710162977290045,1.7098943323727185
64,4,0.029810497537255287,0.029185185208916664,0.15790048950223753,3.8408102094432257,1.4024975984630164
64,2,0.06332710385322571,0.0635993555188179,0.36882772778041945,3.5205366206403066,1.5561959654178674
64,1,0.4090147316455841,0.399723082780838,2.0185005045822746,5.2436636158103,1.4601344860710856
32,32,0.019634975120425224,0.01915721222758293,0.07056728670222433,3.5214992309982174,2.190201729106628
32,16,0.03665325790643692,0.03617093712091446,0.1717799287024295,3.6561363966090488,1.6522574447646494
32,8,0.0570007860660553,0.05674317106604576,0.2554301482619683,3.3716464615459243,2.132564841498559
32,4,0.14419160783290863,0.14458560943603516,0.7154816473061746,3.314571399290172,2.170989433237272
32,2,0.3975876271724701,0.39808669686317444,2.0238080386566466,5.209415363428804,1.4793467819404418
32,1,0.39119842648506165,0.38569027185440063,2.6148774543586906,6.536271710586458,0.7492795389048991
16,64,0.05972353368997574,0.058384981006383896,0.40544153871830146,5.25476833048983,0.7300672430355428
16,32,0.049065351486206055,0.04825204610824585,0.22847046327201515,3.7408653436839248,1.4793467819404418
16,16,0.055320728570222855,0.0548841618001461,0.25856864912784655,3.221465887550577,1.633045148895293
16,8,0.09890168160200119,0.09615329653024673,0.45527127210576546,3.07014044012678,2.2862632084534105
16,4,0.3377411961555481,0.32428422570228577,1.6942423749745905,4.700706701665518,1.191162343900096
16,2,0.4164738059043884,0.3868173062801361,2.4746981809308237,6.072039553909213,0.8837656099903939
16,1,0.4166879951953888,0.3906148672103882,2.004777360085603,5.228037522424487,1.4601344860710856
8,64,0.07709193974733353,0.07634400576353073,0.46964064268573297,5.721698781024394,0.8453410182516811
8,32,0.059498172253370285,0.0588054433465004,0.30384832238998893,3.9449893059069,1.2680115273775217
8,16,0.06293078511953354,0.062190234661102295,0.22609050985571924,3.035459796819487,2.97790585975024
8,8,0.121998630464077,0.12545941770076752,0.5264846902294454,3.1700659012673515,2.574447646493756
8,4,0.35088029503822327,0.34749603271484375,1.8504799122153412,5.381395367153044,1.1143131604226706
8,2,0.3902708888053894,0.38997945189476013,2.031569930363068,5.399071701540783,1.3640730067243036
8,1,0.39541465044021606,0.39558514952659607,1.995679837085384,5.254057080915522,1.4601344860710856
4,64,0.1238010823726654,0.11850948631763458,0.721181243256342,5.15178058526511,1.0566762728146013
4,32,0.08808143436908722,0.08653794974088669,0.46355282781040086,4.1940133695316675,1.0182516810758886
4,16,0.07962147891521454,0.07860870659351349,0.24858531251543567,2.95925487847408,3.842459173871278
4,8,0.13937821984291077,0.1411827951669693,0.3589976041690063,2.7255678468468925,6.628242074927954
4,4,0.34847986698150635,0.34213975071907043,1.8830865011103781,5.092533535642263,0.8837656099903939
4,2,0.39328503608703613,0.3945726752281189,2.023481254276858,5.305739188946163,1.4217098943323727
4,1,0.39307647943496704,0.38969987630844116,1.9941855968790354,5.254057080915522,1.4601344860710856
2,64,0.18674445152282715,0.18123707175254822,1.2296867570833554,5.086465633819869,0.8453410182516811
2,32,0.16243824362754822,0.1545092761516571,0.8733918817605626,4.373600846176688,0.9029779058597501
2,16,0.13136149942874908,0.1298525184392929,0.3896179893473697,2.985490286239499,4.4764649375600385
2,8,0.39876678586006165,0.39976567029953003,2.024555440235198,5.266614993026623,1.440922190201729
2,4,0.36576101183891296,0.36146092414855957,2.221074898573807,5.116752729224517,0.8069164265129682
2,2,0.3953472971916199,0.39543697237968445,1.9974052766803476,5.254057080915522,1.4601344860710856
2,1,0.39513877034187317,0.39665472507476807,2.0120991353593993,5.346103486104716,1.4024975984630164
1,64,0.26701033115386963,0.26032623648643494,1.3628337636759786,5.105396754302485,0.9990393852065321
1,32,0.23313140869140625,0.22745822370052338,1.302476591420876,4.8981864721564135,1.1527377521613833
1,16,0.3479846119880676,0.32845306396484375,1.9107101155559363,5.7650066710523715,0.7300672430355428
1,8,0.39994698762893677,0.4001290500164032,1.9984621196821037,5.254057080915522,1.4601344860710856
1,4,0.39102211594581604,0.3859322965145111,1.9394900590858009,5.102120732984191,1.5561959654178674
1,2,0.39065465331077576,0.39349061250686646,2.002169075532768,5.244522248835698,1.440922190201729
1,1,0.39523932337760925,0.39665716886520386,2.007099502841994,5.305739188946163,1.4217098943323727
